MTD	mzTab-version	1.0
MTD	mzTab-mode	Summary
MTD	mzTab-type	Quantification
MTD	description	Aligned peak list-TGdd
MTD	software[1]	[MS, MS:1002342, MZmine, 2.38]
MTD	smallmolecule_search_engine_score[1]	[MS, MS:1001153, search engine specific score, ]
MTD	fixed_mod[1]	[MS, MS:1002453, No fixed modifications searched, ]
MTD	variable_mod[1]	[MS, MS:1002454, No variable modifications searched, ]
MTD	small_molecule-quantification_unit	[PRIDE, PRIDE:0000330, Arbitrary quantification unit, ]
MTD	ms_run[1]-location	file:/QE2_sbs_11_2[blank].mzXML
MTD	ms_run[2]-location	file:/QE2_sbs_11_18[pooled_qc].mzXML
MTD	ms_run[3]-location	file:/QE2_sbs_11_17[neat_qc].mzXML
MTD	ms_run[4]-location	file:/QE2_sbs_11_1[blank].mzXML
MTD	assay[1]-ms_run_ref	ms_run[1]
MTD	assay[2]-ms_run_ref	ms_run[2]
MTD	assay[3]-ms_run_ref	ms_run[3]
MTD	assay[4]-ms_run_ref	ms_run[4]

SMH	identifier	chemical_formula	smiles	inchi_key	description	exp_mass_to_charge	calc_mass_to_charge	charge	retention_time	taxid	species	database	database_version	uri	spectra_ref	search_engine	best_search_engine_score[1]	modifications	smallmolecule_abundance_assay[1]	opt_assay[1]_peak_mz	opt_assay[1]_peak_rt	opt_assay[1]_peak_height	smallmolecule_abundance_assay[2]	opt_assay[2]_peak_mz	opt_assay[2]_peak_rt	opt_assay[2]_peak_height	smallmolecule_abundance_assay[3]	opt_assay[3]_peak_mz	opt_assay[3]_peak_rt	opt_assay[3]_peak_height	smallmolecule_abundance_assay[4]	opt_assay[4]_peak_mz	opt_assay[4]_peak_rt	opt_assay[4]_peak_height
SML	null	null	null	null	null	102.04574775695801	null	null	0.09366666666666666	null	null	null	null	null	null	null	null	null	20269.886447265624	102.04578018188477	0.09346666666666666	23761.990234375	32157.386550537096	102.04571533203125	0.09386666666666667	57305.30078125	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	102.05561828613281	null	null	0.2119875	null	null	null	null	null	null	null	null	null	3354066.4865385746	102.05561447143555	0.20973333333333333	317624.65625	4326344.95096875	102.05563354492188	0.2165	373082.5625	4311270.925710935	102.05561828613281	0.20363333333333333	403040.46875	2906629.0562857664	102.05560684204102	0.21808333333333335	273665.375
SML	null	null	null	null	null	102.05551338195801	null	null	17.027166666666666	null	null	null	null	null	null	null	null	null	292272.1559985309	102.05548477172852	17.033	86534.3671875	null	null	null	null	null	null	null	null	313206.91321776935	102.0555419921875	17.021333333333335	87956.1171875
SML	null	null	null	null	null	102.0616455078125	null	null	17.00433333333333	null	null	null	null	null	null	null	null	null	1327321.3122461268	102.0616455078125	17.00433333333333	152784.546875	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	102.06172561645508	null	null	0.09366666666666666	null	null	null	null	null	null	null	null	null	21406.706953125	102.06169128417969	0.09346666666666666	39759.875	24533.30087695312	102.06175994873047	0.09386666666666667	27684.0703125	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	102.09184455871582	null	null	0.12421666666666667	null	null	null	null	null	null	null	null	null	5378885.265810546	102.09183120727539	0.09346666666666666	690894.25	null	null	null	null	null	null	null	null	5389193.232921875	102.09185791015625	0.15496666666666667	529836.1875
SML	null	null	null	null	null	102.1283187866211	null	null	5.521508333333333	null	null	null	null	null	null	null	null	null	3746255.8026565085	102.12836074829102	5.4637166666666666	1463127.25	2902358.558598894	102.12828826904297	5.472716666666667	1035362.1875	2919622.400033181	102.12830352783203	5.488216666666667	1102862.75	3666545.335870351	102.12832260131836	5.661383333333333	1490844.25
SML	null	null	null	null	null	102.12812042236328	null	null	6.606694444444446	null	null	null	null	null	null	null	null	null	166994.52207275399	102.1281509399414	6.564333333333334	23781.673828125	164949.44331616192	102.12810516357422	6.612166666666667	23799.51171875	null	null	null	null	123695.93770007388	102.12810516357422	6.643583333333334	18023.837890625
SML	null	null	null	null	null	102.5330696105957	null	null	16.890083333333333	null	null	null	null	null	null	null	null	null	4140303.5301562445	102.53312301635742	16.8495	463501.875	null	null	null	null	null	null	null	null	3012544.2336718636	102.53301620483398	16.930666666666667	355012.03125
SML	null	null	null	null	null	102.53310203552246	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	89128.92788964845	102.5330581665039	0.09346666666666666	107315.0234375	129247.71531396479	102.53304290771484	0.09386666666666667	93991.6328125	67319.97416015621	102.5331802368164	0.09391666666666666	121661.6171875	73863.57766796873	102.53312683105469	0.08916666666666666	141597.890625
SML	null	null	null	null	null	102.53585052490234	null	null	16.899166666666666	null	null	null	null	null	null	null	null	null	3.015236801750012E7	102.53579711914062	16.964166666666667	2939638.0	null	null	null	null	null	null	null	null	2.022506037375019E7	102.53590393066406	16.834166666666665	1974882.875
SML	null	null	null	null	null	102.53605842590332	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	626467.0445390627	102.53605651855469	0.09346666666666666	705116.375	621177.3884062496	102.53601837158203	0.09386666666666667	1107285.375	474041.86175781226	102.53607177734375	0.09391666666666666	727361.9375	990430.3633144529	102.53608703613281	0.08916666666666666	862952.375
SML	null	null	null	null	null	102.97090911865234	null	null	0.09346666666666666	null	null	null	null	null	null	null	null	null	524310.2296875	102.97090911865234	0.09346666666666666	724625.125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	103.03217887878418	null	null	16.93058333333333	null	null	null	null	null	null	null	null	null	2094366.4664843993	103.03218841552734	16.998666666666665	240972.296875	null	null	null	null	null	null	null	null	1490808.554218759	103.03216934204102	16.8625	162079.65625
SML	null	null	null	null	null	103.03260548909505	null	null	0.09401666666666665	null	null	null	null	null	null	null	null	null	38378.30927001954	103.03255081176758	0.09896666666666666	28554.10546875	null	null	null	null	23546.134612304675	103.03272247314453	0.09391666666666666	32319.20703125	36356.23001831055	103.03254318237305	0.08916666666666666	49078.140625
SML	null	null	null	null	null	104.03075218200684	null	null	16.901666666666667	null	null	null	null	null	null	null	null	null	7897134.831250056	104.03081130981445	16.884	776608.5	null	null	null	null	null	null	null	null	5151209.615312597	104.03069305419922	16.919333333333334	559086.875
SML	null	null	null	null	null	104.03091526031494	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	205557.9479384766	104.0308837890625	0.09346666666666666	176256.421875	183310.42027343746	104.03093719482422	0.09386666666666667	235592.609375	154091.9721367187	104.03092193603516	0.09391666666666666	185663.84375	185532.8543886718	104.03091812133789	0.08916666666666666	242856.109375
SML	null	null	null	null	null	104.03751564025879	null	null	17.117208333333334	null	null	null	null	null	null	null	null	null	3675869.3800390097	104.03752899169922	17.136833333333335	461905.25	918248.4392187669	104.03749084472656	17.092499999999998	209561.9375	1406115.397499995	104.03749084472656	17.119666666666667	277449.03125	2430342.819531222	104.03755187988281	17.119833333333336	337627.34375
SML	null	null	null	null	null	104.03744411468506	null	null	0.07725416666666667	null	null	null	null	null	null	null	null	null	178474.6538085938	104.0374526977539	0.08126666666666667	160541.03125	75734.0805112305	104.03750228881836	0.07581666666666667	69871.40625	71510.74839013674	104.03739166259766	0.07586666666666667	63752.8515625	50273.250368896486	104.03742980957031	0.07606666666666667	55014.57421875
SML	null	null	null	null	null	104.10742664337158	null	null	16.908958333333334	null	null	null	null	null	null	null	null	null	1.0627070966000046E8	104.1074104309082	17.00433333333333	9962016.0	9801394.321250066	104.10745239257812	16.952333333333332	1051664.625	9811815.483749857	104.10745239257812	16.845000000000002	1025464.8125	5.8045023177500844E7	104.10739135742188	16.834166666666665	6338494.5
SML	null	null	null	null	null	104.10764503479004	null	null	0.09669583333333333	null	null	null	null	null	null	null	null	null	2.2586794894367184E7	104.10762023925781	0.09896666666666666	3257841.25	6300337.801453125	104.10765075683594	0.09386666666666667	917523.6875	7202201.123421876	104.10767364501953	0.09936666666666666	942363.0625	1.588610668265625E7	104.10763549804688	0.09458333333333332	2076373.625
SML	null	null	null	null	null	105.00384426116943	null	null	0.6568791666666667	null	null	null	null	null	null	null	null	null	2215537.2212421875	105.00384521484375	0.6580999999999999	689158.5	2427627.6479550777	105.00383377075195	0.6553333333333333	637844.125	2252615.2779467776	105.00385284423828	0.6598333333333334	646935.1875	5259836.7070546895	105.00384521484375	0.65425	1864171.0
SML	null	null	null	null	null	105.04528617858887	null	null	17.027416666666667	null	null	null	null	null	null	null	null	null	5592138.93937492	105.04529571533203	17.033	1039774.1875	2538257.1095313015	105.04525756835938	17.019666666666666	622016.5625	3338713.0125171044	105.04527282714844	17.013333333333332	622527.5	4533343.326874966	105.04531860351562	17.043666666666667	695070.3125
SML	null	null	null	null	null	105.04528999328613	null	null	17.41525	null	null	null	null	null	null	null	null	null	2013142.1144531236	105.04528427124023	17.419500000000003	417190.78125	5253202.088593741	105.04525756835938	17.4585	508552.78125	4620395.582343734	105.04525756835938	17.398333333333333	431767.15625	2494468.218906217	105.04536056518555	17.384666666666664	350501.15625
SML	null	null	null	null	null	105.04530429840088	null	null	0.07447083333333332	null	null	null	null	null	null	null	null	null	215325.50966308604	105.04527282714844	0.07014999999999999	197073.125	106270.0506152344	105.04524230957031	0.08168333333333333	87331.78125	105403.2874179688	105.04536056518555	0.07586666666666667	96874.984375	70638.6917998047	105.04534149169922	0.07018333333333333	74973.734375
SML	null	null	null	null	null	105.11080551147461	null	null	16.884	null	null	null	null	null	null	null	null	null	5663023.713906285	105.11080551147461	16.884	553994.4375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	105.11085510253906	null	null	0.10545833333333332	null	null	null	null	null	null	null	null	null	1172972.256050781	105.1108169555664	0.09896666666666666	161841.703125	null	null	null	null	null	null	null	null	734400.9597792968	105.11089324951172	0.11195	89377.46875
SML	null	null	null	null	null	106.05325126647949	null	null	17.051333333333332	null	null	null	null	null	null	null	null	null	1951599.2249999703	106.05325317382812	17.055333333333333	406727.65625	1214079.7347265633	106.05325317382812	17.042333333333332	272678.8125	1148278.8579687497	106.05322265625	17.0475	235112.453125	1373523.6917968448	106.05327606201172	17.060166666666667	277625.8125
SML	null	null	null	null	null	106.05319213867188	null	null	17.380958333333336	null	null	null	null	null	null	null	null	null	2287637.1509375107	106.05324172973633	17.337	283227.03125	3108872.7544531464	106.05320358276367	17.387166666666666	312718.1875	2450360.112968763	106.05322265625	17.370833333333334	272753.15625	1690575.145156248	106.0531005859375	17.428833333333333	227450.828125
SML	null	null	null	null	null	106.05313777923584	null	null	0.07578333333333334	null	null	null	null	null	null	null	null	null	162605.12268042	106.05313873291016	0.08126666666666667	150866.484375	46345.67323046876	106.05311584472656	0.07581666666666667	47488.75	41583.15236431886	106.05313491821289	0.07586666666666667	40376.76171875	42193.051482421884	106.05316162109375	0.07018333333333333	49336.8671875
SML	null	null	null	null	null	106.99244117736816	null	null	0.6271166666666667	null	null	null	null	null	null	null	null	null	1373092.0432089842	106.99242401123047	0.6323166666666666	416160.6875	null	null	null	null	null	null	null	null	1617722.9902871088	106.99245834350586	0.6219166666666667	481299.46875
SML	null	null	null	null	null	107.04966735839844	null	null	0.025633333333333334	null	null	null	null	null	null	null	null	null	1216824.938112793	107.04969024658203	0.0222	324878.0625	null	null	null	null	null	null	null	null	1381303.610734375	107.04964447021484	0.029066666666666668	338568.5625
SML	null	null	null	null	null	107.0496940612793	null	null	17.136333333333333	null	null	null	null	null	null	null	null	null	745376.8710937401	107.04972076416016	17.136833333333335	155305.9375	null	null	null	null	null	null	null	null	835185.3247461027	107.04966735839844	17.135833333333334	159010.109375
SML	null	null	null	null	null	107.04983520507812	null	null	17.405	null	null	null	null	null	null	null	null	null	519230.97164063226	107.04981994628906	17.485666666666667	103189.2578125	null	null	null	null	null	null	null	null	890935.9330273228	107.04985046386719	17.324333333333335	116924.84375
SML	null	null	null	null	null	107.04972076416016	null	null	14.507900000000001	null	null	null	null	null	null	null	null	null	2585.9422220457077	107.04972076416016	14.507900000000001	2545.394287109375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	107.0609827041626	null	null	17.137541666666664	null	null	null	null	null	null	null	null	null	2.1053092150999853E8	107.06098937988281	17.077333333333335	2.5008948E7	1.3805742206750068E8	107.06104278564453	17.092499999999998	1.4217224E7	1.6562823675249797E8	107.06104278564453	17.2285	1.5682394E7	2.0956612433499864E8	107.06085586547852	17.151833333333332	2.0277562E7
SML	null	null	null	null	null	107.0609130859375	null	null	0.0715875	null	null	null	null	null	null	null	null	null	4982709.993423831	107.0609359741211	0.07014999999999999	4694874.0	1213586.2960073245	107.06089782714844	0.07014999999999999	1166960.0	502957.3189687501	107.06092834472656	0.07586666666666667	454724.9375	1159574.31378418	107.0608901977539	0.07018333333333333	1426222.75
SML	null	null	null	null	null	107.06107330322266	null	null	1.183	null	null	null	null	null	null	null	null	null	2960.631929626462	107.06107330322266	1.183	3135.607177734375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	107.06097412109375	null	null	17.425083333333333	null	null	null	null	null	null	null	null	null	4.746007925250089E7	107.0609130859375	17.45266666666667	8305739.5	9.840378010999976E7	107.06103897094727	17.326833333333333	9741150.0	4.649207879249984E7	107.06103515625	17.464333333333332	8495936.0	3.7107093724999174E7	107.06090927124023	17.456500000000002	7650886.0
SML	null	null	null	null	null	107.06107330322266	null	null	12.70255	null	null	null	null	null	null	null	null	null	5521.324501220786	107.06107330322266	12.70255	6207.859375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	108.04251480102539	null	null	0.2811	null	null	null	null	null	null	null	null	null	7146125.690648437	108.04249572753906	0.24795	655178.4375	null	null	null	null	null	null	null	null	9973871.079359377	108.04253387451172	0.31425000000000003	897192.125
SML	null	null	null	null	null	108.0561752319336	null	null	17.182291666666668	null	null	null	null	null	null	null	null	null	4550647.852265651	108.05620574951172	17.142166666666665	601487.375	3922303.1098437854	108.05615997314453	17.174666666666667	426883.28125	3831009.139921826	108.05615615844727	17.2285	429372.90625	4548468.913437471	108.05617904663086	17.183833333333332	602884.25
SML	null	null	null	null	null	108.05618667602539	null	null	17.418041666666667	null	null	null	null	null	null	null	null	null	1590609.9292968751	108.05619812011719	17.45266666666667	305201.71875	3755112.780468745	108.05617141723633	17.48033333333333	376531.875	3626766.1609374783	108.05618286132812	17.310333333333332	392393.9375	1606126.4563280703	108.05619430541992	17.428833333333333	319259.6875
SML	null	null	null	null	null	108.05610275268555	null	null	0.07585833333333333	null	null	null	null	null	null	null	null	null	190054.25687414556	108.05608367919922	0.07568333333333334	222984.71875	74831.34541308596	108.05615997314453	0.07581666666666667	105314.546875	46286.96973828126	108.05613708496094	0.07586666666666667	57988.6328125	44834.057345214846	108.0560302734375	0.07606666666666667	59433.96875
SML	null	null	null	null	null	108.06441593170166	null	null	17.14604166666667	null	null	null	null	null	null	null	null	null	1.4065713619374797E7	108.06442642211914	17.077333333333335	1725363.375	8918528.26312506	108.06449127197266	17.20716666666667	901932.0	1.0412473416718615E7	108.06444549560547	17.2285	1058802.625	1.219513079468743E7	108.06430053710938	17.071166666666667	1412814.25
SML	null	null	null	null	null	108.06430912017822	null	null	0.07297083333333333	null	null	null	null	null	null	null	null	null	312216.21431896987	108.06427764892578	0.07568333333333334	321397.3125	68250.64966589358	108.06429290771484	0.07014999999999999	72671.453125	32185.05117077638	108.06431198120117	0.07586666666666667	34208.8359375	72469.49446093751	108.0643539428711	0.07018333333333333	91454.5234375
SML	null	null	null	null	null	108.06422297159831	null	null	17.456000000000003	null	null	null	null	null	null	null	null	null	2138205.2175000217	108.06421661376953	17.45266666666667	547593.4375	null	null	null	null	2571854.57718744	108.0641860961914	17.458833333333335	548762.375	2248208.647968699	108.06426620483398	17.456500000000002	471718.5
SML	null	null	null	null	null	108.06869888305664	null	null	17.04025	null	null	null	null	null	null	null	null	null	5.4829572321249016E7	108.0687026977539	17.038666666666668	1.3500948E7	6.353577335000064E7	108.06869506835938	17.03666666666667	1.3204152E7	6.1615759766874716E7	108.06866455078125	17.0475	1.2527147E7	4.035651165499927E7	108.06873321533203	17.038166666666665	1.0007692E7
SML	null	null	null	null	null	108.06871604919434	null	null	0.0715875	null	null	null	null	null	null	null	null	null	82868.99240234379	108.0687026977539	0.07014999999999999	83313.828125	45801.66449804689	108.06874084472656	0.07014999999999999	43054.765625	46223.05463671877	108.06877136230469	0.07586666666666667	53475.77734375	19594.311290039066	108.06864929199219	0.07018333333333333	25940.005859375
SML	null	null	null	null	null	108.06868934631348	null	null	17.462125	null	null	null	null	null	null	null	null	null	1268834.2321875263	108.06867980957031	17.485666666666667	355369.75	3550146.4215625525	108.06864166259766	17.453	621394.75	2831754.2189062703	108.06866455078125	17.431333333333335	566366.6875	770912.6388281027	108.06877136230469	17.4785	231006.625
SML	null	null	null	null	null	109.02298736572266	null	null	16.86627777777778	null	null	null	null	null	null	null	null	null	8041622.319375139	109.02297973632812	16.924	862065.25	2.068884126875E7	109.0230484008789	16.840666666666667	2075707.5	null	null	null	null	6081138.575625096	109.02293395996094	16.834166666666665	640885.1875
SML	null	null	null	null	null	109.02302360534668	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	794957.0023828122	109.02294921875	0.09346666666666666	1017946.5	1945741.9951601552	109.02300262451172	0.09386666666666667	2972371.0	1721599.9420195306	109.02306365966797	0.09391666666666666	2556696.0	673446.5948046873	109.02307891845703	0.08916666666666666	609506.375
SML	null	null	null	null	null	109.04009819030762	null	null	17.136333333333333	null	null	null	null	null	null	null	null	null	2947667.5718749873	109.04009246826172	17.136833333333335	456344.90625	null	null	null	null	null	null	null	null	3349081.585234365	109.04010391235352	17.135833333333334	452420.78125
SML	null	null	null	null	null	109.04019355773926	null	null	0.07293333333333334	null	null	null	null	null	null	null	null	null	125529.0703295899	109.04018783569336	0.07568333333333334	120513.5703125	null	null	null	null	null	null	null	null	62434.486810302755	109.04019927978516	0.07018333333333333	68364.8359375
SML	null	null	null	null	null	109.07197952270508	null	null	17.04025	null	null	null	null	null	null	null	null	null	3401252.473671812	109.07197570800781	17.038666666666668	880522.5	3931605.195703169	109.07194519042969	17.042333333333332	855568.375	3494630.9660937483	109.0719985961914	17.041833333333333	764650.625	2657615.6552343233	109.0719985961914	17.038166666666665	635334.75
SML	null	null	null	null	null	109.07652028401692	null	null	17.022000000000002	null	null	null	null	null	null	null	null	null	1680880.7373437441	109.07650375366211	17.038666666666668	270570.5625	2089628.5903515685	109.07653427124023	17.014	322496.5625	2051831.8047265538	109.07652282714844	17.013333333333332	349676.5625	null	null	null	null
SML	null	null	null	null	null	109.07667541503906	null	null	5.447722222222222	null	null	null	null	null	null	null	null	null	135027.19436010634	109.07654571533203	5.444633333333333	53116.91015625	175612.77340087868	109.07672119140625	5.441483333333333	68951.46875	102886.804145752	109.0767593383789	5.45705	46181.94921875	null	null	null	null
SML	null	null	null	null	null	109.07658131917317	null	null	0.11106666666666666	null	null	null	null	null	null	null	null	null	126649.2897276001	109.07651901245117	0.09896666666666666	25643.892578125	116026.69120504762	109.07658767700195	0.09931666666666666	28458.837890625	149525.1838057251	109.0766372680664	0.13491666666666668	26806.46875	null	null	null	null
SML	null	null	null	null	null	109.10192616780598	null	null	7.4365	null	null	null	null	null	null	null	null	null	1136695.1443964844	109.10192108154297	7.44005	350940.5	3351026.3690307545	109.10191345214844	7.4417333333333335	635317.375	2999657.104189211	109.10194396972656	7.427716666666667	617330.1875	null	null	null	null
SML	null	null	null	null	null	109.10163116455078	null	null	17.144	null	null	null	null	null	null	null	null	null	1309174.8835937516	109.10161590576172	17.195833333333333	157399.640625	null	null	null	null	138047.23517821683	109.10164642333984	17.092166666666667	38055.53515625	null	null	null	null
SML	null	null	null	null	null	109.10160064697266	null	null	0.07568333333333334	null	null	null	null	null	null	null	null	null	590295.1897919922	109.10160064697266	0.07568333333333334	168766.34375	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	109.52231311798096	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	1392990.1770781248	109.52240753173828	0.09346666666666666	2045320.125	1543646.1153647455	109.5222396850586	0.09386666666666667	3296602.75	1633790.1632163078	109.52230072021484	0.09391666666666666	2321172.25	3901729.398810547	109.52230453491211	0.08916666666666666	4671944.0
SML	null	null	null	null	null	109.52217292785645	null	null	16.893	null	null	null	null	null	null	null	null	null	3659917.7419531234	109.52218246459961	16.855333333333334	363958.0	null	null	null	null	null	null	null	null	2473201.5653125416	109.52216339111328	16.930666666666667	298249.96875
SML	null	null	null	null	null	110.00923442840576	null	null	0.6584583333333334	null	null	null	null	null	null	null	null	null	2430867.454328125	110.00922775268555	0.6580999999999999	756421.0	2900736.66943091	110.00921630859375	0.6553333333333333	880862.3125	2983933.507411132	110.0092544555664	0.66615	926139.4375	3843398.5140976575	110.00923919677734	0.65425	1320007.5
SML	null	null	null	null	null	110.00931040445964	null	null	0.09397222222222222	null	null	null	null	null	null	null	null	null	121699.48695703126	110.00936126708984	0.09346666666666666	249584.53125	125145.25831249994	110.00921630859375	0.09386666666666667	217377.625	null	null	null	null	85667.57605078128	110.00935363769531	0.09458333333333332	171729.28125
SML	null	null	null	null	null	110.02054341634114	null	null	16.956277777777782	null	null	null	null	null	null	null	null	null	1.312562160050013E8	110.02046203613281	16.964166666666667	1.273106E7	null	null	null	null	3.031342907499974E8	110.02074432373047	16.974	2.9770056E7	1.0389224587749942E8	110.02042388916016	16.930666666666667	9447569.0
SML	null	null	null	null	null	110.02059841156006	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	1.4816742723343747E7	110.02050018310547	0.09346666666666666	1.7111674E7	3.1380054702191394E7	110.02057647705078	0.09386666666666667	4.4697384E7	2.8866752181152333E7	110.02067947387695	0.09391666666666666	3.686352E7	1.2105689709687501E7	110.02063751220703	0.08916666666666666	1.0198383E7
SML	null	null	null	null	null	110.04790115356445	null	null	17.206666666666667	null	null	null	null	null	null	null	null	null	2128213.6444140784	110.04790115356445	17.206666666666667	266998.78125	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	110.04788080851237	null	null	17.473166666666668	null	null	null	null	null	null	null	null	null	778615.6730859498	110.04786682128906	17.485666666666667	199344.90625	2872082.2665625066	110.04790115356445	17.453	313131.09375	2623603.056484363	110.0478744506836	17.480833333333333	285886.59375	null	null	null	null
SML	null	null	null	null	null	110.04794120788574	null	null	0.08147499999999999	null	null	null	null	null	null	null	null	null	20066.722805786136	110.04790878295898	0.08126666666666667	31534.439453125	10150.634391479494	110.0479736328125	0.08168333333333333	11887.150390625	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	110.07180309295654	null	null	0.09227083333333333	null	null	null	null	null	null	null	null	null	288598.89020111086	110.07176208496094	0.08126666666666667	66604.9140625	256093.40262957767	110.07178497314453	0.09931666666666666	53344.2890625	245491.95724273677	110.07180786132812	0.09391666666666666	91608.9921875	188727.50911898803	110.07185745239258	0.09458333333333332	43546.609375
SML	null	null	null	null	null	110.51908111572266	null	null	16.93525	null	null	null	null	null	null	null	null	null	1401425.7006640874	110.5190658569336	16.895500000000002	175152.46875	3107513.555156228	110.51911163330078	16.997	376479.625	3149837.1357812476	110.51909637451172	16.917833333333334	330782.71875	982061.3429297042	110.51905059814453	16.930666666666667	128482.859375
SML	null	null	null	null	null	110.51927375793457	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	98551.24608398436	110.5191879272461	0.09346666666666666	129200.1015625	232009.3547539061	110.51914596557617	0.09386666666666667	419052.0	169337.52023339836	110.51957321166992	0.09391666666666666	337675.375	78676.69203027342	110.5191879272461	0.08916666666666666	66205.75
SML	null	null	null	null	null	110.52221806844075	null	null	16.91611111111111	null	null	null	null	null	null	null	null	null	1.0325568674687665E7	110.52220916748047	16.8495	1062977.375	null	null	null	null	2.495155365375003E7	110.52227020263672	16.979499999999998	2333033.5	7531978.506562468	110.52217483520508	16.919333333333334	778037.8125
SML	null	null	null	null	null	110.5222864151001	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	1141551.5458613278	110.52227020263672	0.09346666666666666	1305637.75	2778641.9232675773	110.52226257324219	0.09386666666666667	3622628.25	2473152.375371093	110.52231216430664	0.09391666666666666	2937378.75	884220.1052539062	110.52230072021484	0.08916666666666666	968521.5
SML	null	null	null	null	null	111.02084636688232	null	null	0.09260416666666665	null	null	null	null	null	null	null	null	null	9302765.607447267	111.02082443237305	0.09346666666666666	9896242.0	1.157810760995312E7	111.02083587646484	0.09386666666666667	1.4069216E7	1.0163571475878906E7	111.02086639404297	0.09391666666666666	1.0566715E7	1.137966115021875E7	111.02085876464844	0.08916666666666666	9743868.0
SML	null	null	null	null	null	111.0207748413086	null	null	0.5863499999999999	null	null	null	null	null	null	null	null	null	2499.432839050291	111.0207748413086	0.5863499999999999	2505.887451171875	null	null	null	null	null	null	null	null	null	null	null	null
SML	null	null	null	null	null	111.03943125406902	null	null	16.924333333333333	null	null	null	null	null	null	null	null	null	5.588088184125056E7	111.03942108154297	16.924	5917425.0	6.2032158837500006E7	111.03947448730469	16.952333333333332	8326992.0	null	null	null	null	7.742997934999938E7	111.03939819335938	16.896666666666665	7531243.0
SML	null	null	null	null	null	111.0396614074707	null	null	0.09395833333333332	null	null	null	null	null	null	null	null	null	1023364.4641875001	111.03961944580078	0.09346666666666666	1500782.125	1310889.021699218	111.03963851928711	0.09386666666666667	1339140.25	997787.4295546873	111.0396957397461	0.09391666666666666	928406.5625	981679.4007499999	111.03969192504883	0.09458333333333332	775927.0
SML	null	null	null	null	null	111.05583763122559	null	null	17.0485	null	null	null	null	null	null	null	null	null	4105800.7172851423	111.05584716796875	17.038666666666668	473621.21875	1833476.9428320746	111.05583190917969	17.048	369230.84375	1671540.8774414025	111.05583953857422	17.036166666666666	315363.21875	4448702.951132797	111.05583190917969	17.071166666666667	499229.65625
SML	null	null	null	null	null	111.05582046508789	null	null	17.40579166666667	null	null	null	null	null	null	null	null	null	1854056.6517187685	111.05586242675781	17.45266666666667	367091.46875	4423528.6940624565	111.05585479736328	17.392666666666667	463705.125	4359282.765312486	111.05585479736328	17.32133333333333	468814.28125	1760967.04679685	111.05570983886719	17.456500000000002	342948.25
SML	null	null	null	null	null	111.05580615997314	null	null	0.08617083333333332	null	null	null	null	null	null	null	null	null	815961.9797626954	111.05578994750977	0.08126666666666667	192558.734375	850604.9327031249	111.0558090209961	0.09931666666666666	136256.390625	925658.5337607423	111.0558090209961	0.09391666666666666	149213.453125	711332.9567416995	111.05581665039062	0.07018333333333333	82327.734375
SML	null	null	null	null	null	111.07954025268555	null	null	17.06645833333333	null	null	null	null	null	null	null	null	null	3289560.2212890307	111.07945251464844	17.077333333333335	514784.09375	2436286.934843779	111.07950592041016	17.059166666666666	406946.53125	2188118.3495312533	111.07970428466797	17.041833333333333	345520.59375	3366543.6474218396	111.07949829101562	17.0875	530795.0625
SML	null	null	null	null	null	111.11720530192058	null	null	11.428388888888888	null	null	null	null	null	null	null	null	null	1278963.731151851	111.11723327636719	11.44535	297912.875	1535125.839755862	111.1171875	11.3996	259334.09375	null	null	null	null	1502430.7664384693	111.11719512939453	11.440216666666666	382857.15625
SML	null	null	null	null	null	111.11716715494792	null	null	13.779850000000001	null	null	null	null	null	null	null	null	null	695025.7020065922	111.11715698242188	13.7978	157780.6875	761616.8316044952	111.1171646118164	13.74125	111919.7890625	null	null	null	null	874591.2296093652	111.11717987060547	13.8005	223256.59375
SML	null	null	null	null	null	111.11738777160645	null	null	0.022208333333333333	null	null	null	null	null	null	null	null	null	446550.1911948243	111.11738967895508	0.0222	120443.2890625	null	null	null	null	null	null	null	null	580003.1095195311	111.11738586425781	0.022216666666666666	140237.9375
